,row,total vitamin d,total calorie,total triglycerides,potassium k,linoleic acids,thiamine,vactochrome,sugar,provitamin a,saturated triglyceride,total saccharides,total folate,total nicotinic acid
1381,"Chicken, deli cooked, breast",2.2704519115946264,616.1363175957683,11.207676986971059,392.0654739261027,1.3570191080100182,0.4272130417961458,0.19308180715593856,4.216825630835117,107.51327489317735,3.48490788303903,18.017014542511316,49.11476553806982,16.54624271484901
475,"Coco Pops, Kellogg's, fortified",4.217617795090138,1472.3795385103626,6.178915330588108,248.12405862322834,4.9164794308631485,2.2738641251828176,1.2627269126083447,38.013602998549686,37.63124080224515,1.8519769675725788,82.3389050122831,646.1230792580319,13.596600751081235
2164,"Parsnip, flesh",0.05659321961971686,442.38388727084475,10.423716337689472,493.7039131577976,3.7685513811595674,0.1958835024098965,0.2745732428223211,8.21191026421993,5.306397114493082,4.1357375599492485,0.489260663532896,44.23751084175536,2.890555014791633
1375,"Chicken, lean, fat & skin, roasted in oven bag",2.2130090820658364,930.2922195424642,14.677378241759794,142.4110621308729,1.918750753637339,0.1311596552762307,0.5235111626475121,6.6527744979624925,47.05418513798525,5.5376619255027535,7.052620540459852,47.33794135491309,12.427700691025832
787," Lite, non-fat, sweetened,  fortified",3.274148337701029,229.1472004225333,1.91615432117296,185.7551127501225,5.8239585252052,0.04653970724396543,0.6106131150920168,5.57428381929134,15.115263507316534,1.5105556826423712,8.51851089775306,17.509621562971986,0.1682246719673394
2124,"Kale, fresh, sauteed with oil, no salt added",2.6701527554134694,709.657229000967,13.882245091345295,813.6476241321569,2.324395255820921,1.1904127609757156,0.9878456514584375,2.8607341119206833,6731.727253620131,7.300298874723014,3.4139593073799075,297.06619652585005,1.4314103063885426
2141,"Mushroom, whole, baked with oil,",2.0595953581030964,75.18178832944936,5.278785669653439,525.0926519264954,0.10893332901010416,0.16377599447438163,0.722786388902611,2.4710982989741606,149.4039436473327,5.171243125894822,11.827178461888842,4.233875815047109,5.512197402800886
272,"Wine, white, dry, Chardonnay",0.559770535056641,375.967865131866,14.669654255752535,110.78961767037077,3.8187286615950384,0.20134522212848158,0.32275443394029646,2.856127773521353,147.30018319876106,2.1492726925315626,5.4513452944576395,13.506306555134914,1.4026429710195274
491," prepared with water, salt added",1.4777760484967202,205.19848851081443,1.860038064476484,105.51386478020872,,0.14928966485053125,0.655459899424633,5.9011671578065625,46.099171311407055,2.1061903407474665,2.261291429818832,71.08742964832884,2.07189298957597
109,"Bread, sliced, prepacked",0.491786910427209,802.3562247492321,6.6229782005211595,198.25857862892548,3.2245467519017197,0.7703366768385349,0.7428932760087913,10.806962951197953,33.18867311767234,4.110890255140953,33.23971718195921,53.486099704927796,4.776939629241017
538,"Custard, dry powder",2.911008843681541,1582.9570388053914,14.729666233705691,3.9645196522928643,,0.7491490637294967,0.7773368324818329,4.020699063736371,155.01461982615442,2.4932551203991578,75.69588506429885,3.205955759045283,2.4614903084310793
20,"Biscuit, Double Deck Dark Chocolate Delight, Chit Chat, Griffin's",0.5109050203458638,2307.848159959482,22.81704708285993,360.931967834867,1.325723196029771,0.21245339405456257,0.9622487153597488,50.213207824972024,77.60649289021376,17.416452063100106,63.4725196813777,56.40139611215142,0.9922903113998147
493,"Puffed Wheat, Sanitarium",1.276094160493318,1439.7340721193984,1.9242385596027867,308.2455166802179,,0.32918662708705004,0.15584661030773306,4.385122449595933,35.94958158966807,4.442235649224957,76.50945217461789,21.092875806119444,6.445771276370689
930,"Fries, potato",1.7506556622452238,931.8228163031198,13.982369836066404,614.5085949523866,0.7057671474937581,0.03850615316354386,0.23369555847839335,8.09099639514491,82.49665931828658,2.767789129527527,17.4253206547168,34.75178307965069,2.9029911076023094
2057,"Capsicum, red, raw",1.2184410763416003,181.16025645256593,2.8219217574441577,212.28922084987363,0.30938394412002684,0.16819105097475592,0.434862739333548,0.5073966615854903,853.8959346548746,1.1200053733360347,9.484363016520442,87.48854922151563,3.4005888067843277
1328,"Beef, separable lean",2.208211364895278,757.0909642950196,25.977339027464758,186.44731463764532,2.742345249018799,0.3770642531938881,0.009820765007325219,2.4573430316843123,90.94271310417908,0.5402587755136881,32.17355998979934,5.072373124480164,9.212012426600364
2208,"Pumpkin, Whangaparaoa crown, fresh, boiled, no salt added",1.6764173816835357,73.10643376006234,4.863730688955205,350.76970127622616,0.4008534347409809,0.27676721329842174,0.20841806723825423,8.94132298180335,1244.3068859456,2.3355666076406125,16.455935685978314,7.361625269337353,2.2473321819594725
65,"Bread, Gluten Free Ancient Grain & Seeds, Burgen",0.17669265832847023,1027.347535438835,8.757112305279884,255.3533898206054,2.0441516566467763,0.2906355322349547,0.15982690022759496,2.400967285520877,51.04261760755805,2.5373032273303355,18.388455990781893,26.398971995799496,4.137492695271298
2131,"Leek, bulb & stalk, fresh, stir-fried, no salt added",0.7892658899752714,8.361218011022515,2.2038068900577765,329.2098211056509,3.6259641744819406,0.3554442572254547,0.580070294514204,1.3045190682123742,9.584264355142002,1.2567809124404505,8.61889127157622,48.29076503001108,1.906603678652917
904," Indian, takeaway",1.2374718157381184,736.9874888151256,2.836889481055226,335.0133981456095,2.767428003286078,0.009857535101193679,0.07774783095346582,1.703923157846475,285.6147655469466,7.45718069293838,13.158340417920858,8.554573918859095,4.215621285267818
716,"Cream, standard",2.7109923227715647,1684.243471851627,54.199298445466916,170.6910190249535,,0.2528024010811127,0.25088399616409196,6.332138513181744,374.04491011906066,20.891936863210088,10.690970537019073,12.418132380729096,1.2203939118537535
439," assorted flavours, Isopower, Mizone, fortified",0.31339332546784365,78.22188916632884,5.053855414040262,53.09106909067391,0.005992916530217135,0.3865044304210176,0.4709207088370191,1.5270908492368416,15.006626959324601,0.9291132217581529,0.9901652224706257,38.629737282871716,1.2393152758440804
1143,"Apricot, canned in syrup, drained",4.702843838345898,207.74946680781144,4.573479193525849,52.75814494179275,0.836612956922045,0.45062125400997316,1.09692219687668,3.21719999061499,609.8351021443948,0.3214511256453483,3.9599686628947914,5.956130842095398,1.4393817866578473
1233,"Mango, canned in syrup, undrained",2.0180035458364074,342.5666185703457,3.65366335386917,145.6551519519498,,0.5927264563114284,0.5038280870163774,9.283558175641438,1260.3693645545295,3.4295020848632385,10.745777063593163,13.544444332474619,2.006497617155709
1348,"Beef, separable lean",0.08829543312732852,870.4526661756221,8.7500087542663,92.16105686048653,3.257143373757823,0.8769994636333664,0.31904561878885385,1.0129638811110326,34.377835627019785,4.892600379448268,10.434577692574333,9.465821449774726,10.208220858520555
329,"Energy food drink, dry powder, Chocolatte Frothy Classic & Extreme Choc, Jarrah",0.6643468612175875,1435.1534090738446,18.456924322045253,2138.4288618872442,0.2507860046216672,0.018583090256248436,0.9967280511508139,45.779615639835846,102.49432449267468,12.691589447001759,45.258582816583655,55.66722140964205,5.115088482107084
469,"Cluster Crisp, Manuka Honey with Roasted Cashew, fortified",1.1472831446360792,1622.3242386470363,13.061030595776714,174.67900488935658,3.182686779279811,1.1301798841603,0.14203391174627478,21.115621333740116,22.43998529165746,1.808962660796885,52.225648262853994,139.10022312896285,4.874181543595002
1797,"Prawn, cooked",1.3788387667606157,362.2192422904433,0.9292567151404513,159.63232733097618,4.9154869749538594,0.610505556295999,0.1760759131048248,7.219787943084669,44.9205180985426,0.7883839357744491,1.8791346038322123,22.155814426964362,1.1552121438690266
534," white wheat, dry",0.02083140769663144,1354.319780564694,1.3647652592825064,276.339592925099,0.424768321367211,0.21638579339428662,0.005171308513384994,0.9238158112352997,43.75895129000487,5.4115696227636985,70.67244640086527,36.23174972877334,1.351445114957241
1540,"Sausage, assorted meats & flavours, precooked",0.22977558159451972,996.640621317701,10.316462552516175,97.59516641385986,1.5152712710779208,0.1482481975991839,0.1339947099161689,7.417194300129104,12.957530601268026,10.2907388337355,2.456924741898842,27.499570152485347,5.384148327578087
2046,"Cabbage, green drumhead, leaves, boiled, drained, no salt added",3.578060119067425,58.00702023749091,9.91934115815491,232.78292950794582,2.1882611357505373,0.056069491541015815,0.3470698186648765,6.694274487902964,6.069959544879486,0.22728817733546558,2.8585089402930346,7.5551257774273815,0.16968966115785677
1449,"Lamb, offal, heart, simmered & drained",2.2790109255791076,670.8590331078674,2.068745117585599,106.87662794014126,1.949907320154988,0.5732060053225625,0.7709158971037643,2.884461643577755,86.95564233115556,2.316993277476984,14.284920496516627,47.9061968692134,8.125690314921489
858,"Burger, McDonald's",2.2306785893124954,1087.720457509959,26.302819834763753,211.59158379680562,,0.4169190342297022,1.3789604706990741,1.077123758024502,99.00837620162578,8.105275091023142,12.557248494701085,16.572960065101142,5.181262096741594
506,Special K,0.16544865789879665,1483.0139606417026,2.958303971257943,69.98395026198493,6.316942511688818,1.2323749466646619,2.066789062406235,8.895950817583307,53.03359085256206,4.117114380892231,77.5621711627399,592.5722980421948,18.34270635641331
1700," lemon meringue, baked",0.2590772248397471,1020.192431806156,14.24213830596176,61.188135376917145,,0.4564742124593729,0.34209039485572373,23.823722033556475,134.88130064241346,0.3729375166529687,30.539091724173456,17.393415448269685,0.4101146104697926
870,"Chicken, crumbed, breast, deep fried, Kentucky Fried Chicken",1.2349929396175898,1104.1289396128436,17.342459149853486,270.37075012803575,,0.9836845395512231,0.2921429496129299,3.1207492581413407,128.07071157978197,4.970663663640952,11.418978750573094,28.468941574993664,8.676984430843596
1309, flesh,2.009497339970378,131.86518017088173,9.780926950245316,142.04349083863883,,0.31815162649218237,0.2963129578914899,8.948377553740988,425.5023368096762,4.415006785331585,4.119204393055802,19.214412189337814,0.5324785476208758
1918,"Chocolate bar, Mars",0.4912720398763523,1774.5935527899628,13.368522568640202,265.55952343657486,,0.20065980703682623,0.37682507556894806,44.037001595236205,28.219703847036484,9.520196498430664,75.79742356918794,23.857869437650777,0.524212553975042
1302,"Strawberry, raw, New Zealand",0.2592876149177655,174.07608179210146,10.639792535010663,168.1339454509156,,0.4807859924397564,0.7363301900780397,4.2125424645341605,150.32345711485922,3.8284394408200804,12.508433907073687,23.594297589713772,1.5503782849436767
860,"Burger, cheeseburger",0.20961164655926062,1192.4261516553495,13.896815542595531,199.47617380161597,,0.382021715454464,0.20840105321812816,0.40920834038725395,123.00379919325147,3.6889667945571754,19.276792184286656,11.348350499688998,5.495108452492494
633,"Wafer, wholegrain rice",3.037331752137146,1526.393982834971,6.063405649500483,269.4327823937436,3.8859185519833623,0.33309592298978524,0.33122960114825817,1.3110161448685658,96.94318358537372,3.9494595995858006,70.08165046548507,17.197830112537076,1.38394926038512
536,"Couscous, wholemeal wheat, cooked in water, not drained",1.8688261531938326,484.5054857991262,3.5767894353538123,261.81134052184103,5.69614154086494,0.05653315368937657,0.47181773219045153,4.3326518325403045,24.15493028806115,2.4526264316809443,32.565287982546046,20.858401236046962,2.1133587311340976
1643,"Nut, macadamia",1.905481852001898,3181.6222179084575,73.80831585023323,330.78233430528763,,0.4465165795286279,0.5696048560782289,0.18038375351526348,11.33717245151059,6.843416298074701,5.636211681042811,45.948652870409106,7.026980225746774
1538,"Sausage, assorted meats & flavours, grilled",0.37605554040796085,991.4754675619008,35.76643477146767,199.63203898612258,4.205256564947751,1.077813787472808,1.3785689708338646,2.063749045452394,20.895727011430523,10.5031556017054,7.8401730979236195,23.187668555382146,8.140201488949348
1396,"Chicken, thigh, roasted",0.022397704533028695,628.6671862609351,9.20239586565526,145.16660388060188,3.082857468369833,0.47877764266115735,0.8034495039849745,2.2044871544947267,106.42180349915974,5.533988011631931,0.0033893406275334707,53.12371534994516,10.125957528510268
864,"Burger, hamburger",2.6183348036483682,977.39251608515,10.695213475840513,274.02461736591914,,0.011066409420436824,0.2853638468417297,2.5581964145616296,5.672144227550234,5.053229712223647,16.34321433156872,19.43783080751288,0.49416734895783065
2013,"Bean, mixed beans, canned in brine",1.17647023603155,247.68945264511973,1.5062588421487928,255.21018219309275,3.452622740314036,0.090114996729865,0.04638004103139145,8.05750426797723,42.39220708635699,1.9702747850974436,19.080760070224375,10.806795514639276,1.4925774447229496
16," Dark Chocolate, Digestive, Arnott's",2.125363141018405,2003.6233867593298,27.609252330692776,253.6716931482591,2.4702860370422433,0.01604672829787565,0.6611836345345442,45.288483828205386,117.65981782157063,17.08425627995831,71.58061345335393,9.727821510245313,0.6462617520450451
2018,"Beetroot, raw",0.3083478198015457,118.42163759052995,2.099969601195485,375.5138912555839,1.1404874886406453,0.15623594286512327,0.5229584445414642,4.698639516695721,51.95572997266793,0.3588717620045746,2.507287420215269,7.070944373347885,4.378348417351636
799,"Yoghurt, fortified",0.2289249251510073,340.63408860350927,2.9158810862950517,168.86178188756045,3.68117613336575,0.10525026702899277,0.6064968487503468,2.6746160264602885,21.328867332774358,0.6280897222120997,11.398990336917063,16.491552608036667,4.176632340805686
772,"Milk, cow, whole 4% fat, fluid, non-homogenised",0.07226764196414577,288.2938748952801,14.22632056564707,121.61225119482977,0.45929707394469843,0.2541786771465304,0.2560564559011298,10.980778268935126,73.63015000386444,2.137678899241695,9.796231880597134,19.849811389651297,2.9913706681891963
1666,"Peanut butter, salt & sugar added",0.9094106271337586,2544.469448002742,41.361822912864085,743.7776994832182,11.28897935480598,0.5906313077404112,0.2512823903780021,18.003177424163678,48.52047559977782,6.33266534340313,24.409755059614074,72.42652250303038,18.38641268520159
1296,"Raspberry, Wakefield, frozen",2.1143149844426956,59.877360817676106,0.6966942352190939,230.42887203565576,0.9055704192664734,0.4273525257756885,0.09452426751145791,1.4620682786122563,60.10889451960742,3.791302752998232,2.8492026798341117,188.0561895202631,2.6867124247004646
916,"Fish, fillet, frozen, fried",0.5184005494396142,844.8166179195835,11.888482565379324,270.5854769692736,2.78929457141549,0.5735803256701086,0.3920141917191772,0.3816758327260792,18.776127082747603,0.8589937211746685,22.928222380163618,2.965516226613541,1.4400122507219435
1930,Chocolate,1.9853916994973442,1950.8977411790677,17.58238927929141,215.04135417004298,,0.1316997462667563,0.5558741897192803,54.55274280010745,24.949698127047917,15.046220052588565,61.415158531182,54.384447098057336,2.1393040423306844
18,"Biscuit, Dark Chocolate, Wheaten, Griffin's",3.3632955888461664,1834.4926117397686,29.155636219034793,323.87133854375514,3.373945660213538,0.7293698925256522,0.19334939647234117,45.28143592237279,8.369419014859401,10.688194073617012,50.33033675708048,60.6933130615171,3.2886763610423184
1325,"Beef, forequarter & hindquarter assorted cuts, separable lean",1.8222656951735963,896.8877680900921,15.751701560055608,215.55855526953292,3.261385350857352,0.2630186029122852,0.04072677749849814,0.6405107497367757,12.779028880004565,1.2659371589727635,0.5654214315204839,35.11875114237457,8.160406013628963
359,"Juice concentrate, orange",0.12835071976178503,634.7276189620666,7.24972481900865,72.20929211632993,,0.434879475131651,1.0071838022041362,22.478490011281853,23.746845804002074,2.330031037598553,24.946256105795378,68.55749772693036,0.4698537746343531
1926,"Chocolate, compound",1.0106564419427435,2170.4032142779442,16.534082238629004,521.634470255163,3.4323183920099534,0.22814842192496196,0.21732329480685442,78.5683275937601,51.357687542731426,14.992777487646558,64.67285869962149,31.57802935259127,0.8281055908600794
2044,"Cabbage, raw",1.9327347869264389,59.99674597381433,3.883058829483514,339.4459327863652,,0.7687757681143363,1.7022977288150463,14.028400586370202,2778.2628494863293,1.3728401254584681,19.5626419393134,138.9102065051604,3.738752373020494
1694,"Omelette, cheese",2.0984051007071383,1115.5517513720065,36.34168981849514,54.70116438567866,6.287738190686237,0.7540741540274765,0.2718297596273697,10.419056287748859,216.02245103136,17.66996612048539,10.513014861459345,44.30148573280311,0.45943007018752713
1398,"Chicken, thigh, separable fat 9% & skin 19%, roasted in oven bag",1.3455765518728167,1133.5248069953216,10.700138326448368,167.91069210685515,0.3040956696918511,0.3241710672831061,0.4961677630036302,0.9453846748182068,241.73683459498994,8.43626058279331,13.903445382764952,16.22849939686202,11.03270549405129
2036, bok choy,0.44420546852946985,90.00409464158295,4.733296248244594,286.8475328102594,,0.09946993198915728,0.959893683425964,1.0872827278824377,1058.5742291277143,1.3897972697809768,8.61470617828707,75.05380142142175,2.4447917507462593
465,"All Bran Original, Kellogg's, fortified",2.9241783391376113,1076.4861732597396,2.0047624805799904,760.2120036658185,5.915079340094037,1.2726378886632659,3.0285399711447214,27.584018501470446,104.79361773797758,2.5264380867556633,47.05885930997705,1353.5594883922608,8.799031120625148
2083,"Celery, stalk",0.6472892724580935,65.95912534579713,2.952639656767754,387.2260788038873,5.420733647787743,0.7332147301702824,0.2960128211269656,2.9958751730040065,1.5722640482275025,10.347332225464035,5.571412336408331,13.230317529931142,0.25811727943297474
1491,"Turkey, raw",0.4077738403346437,382.3965367075598,3.8426176185095082,132.31649142726593,3.781909016494323,0.1487710525918258,0.2647349051793991,3.746908847601617,45.96615294689174,3.9962299703748867,5.8521788373308254,48.394585247321125,7.639302225165355
1843,"Popcorn, salted, Pop N Good",0.3581880816841766,1933.236856395664,10.541309768672393,205.09895755155694,,0.4716614448564491,0.6450352279222581,1.6602661487216497,118.18567508123917,3.293903939207917,50.9451802173932,20.749002162353776,1.0145597958313517
962," sweet & sour, Chinese, takeaway",2.834967273712487,1005.8187766758014,23.43035370284603,158.50596137486087,1.2953118745596928,0.3792742304923703,0.9410817086795819,20.48203739045095,17.60883797165738,4.421472870613744,21.76087401825132,53.933994466205675,4.538090120907693
371,"Juice, orange, unsweetened",3.1577583361907995,10.615508506899914,2.610320231552211,146.68677419881652,3.0560160792655093,0.4384866104582682,0.5033673476688422,3.6849083264441287,56.677197846987454,0.7219102527770942,2.6362821380880863,30.821897470384812,1.4213319179455128
1977,"Syrup, golden",1.575186301855608,1340.0650011558123,4.201246939505575,350.1218273216252,3.71225383305193,0.6147044793394345,0.72597820080509,77.99189480688855,46.2873365344118,4.6781579721449305,80.65519122363854,30.098883793366245,4.913720247021872
1426,"Lamb, fast-fried",3.128838303475414,793.5564656821864,3.856744634701214,466.00930698896707,3.930191748434056,0.2876179264474508,0.1622806025639805,1.4274747078240873,46.7075855856006,11.361568940332118,7.266586066934022,21.985619773199904,22.768447705609486
1462," forequarter shoulder roast, lean 74%, fat 20% & skin 6%, roasted",1.9985021483383631,1254.435622905588,8.62482592035173,397.4369576595436,,0.5032173025950943,0.21675107907596952,1.6159327972142987,59.5247405641904,4.158298342467082,11.40710168875775,64.33956632072896,6.624930172130094
882, pork,0.1098330354036905,581.1871921062947,12.463287890088047,219.33474791261636,,0.848479740174942,0.29131707381426897,0.056999786311267675,25.599345302245737,0.4629515256740153,1.266720373943237,17.53779603902697,0.7182672905775749
1203," black, flesh, raw",0.051872738291337116,240.50095489649067,0.5265148404025202,351.64041187255583,,0.06395275308103199,0.6386113671622928,16.88035715037137,113.1640031081028,1.0501823219377213,11.397301194182475,7.882238540070366,0.15038264927388983
1941,"Jam, berry fruit",0.8672262560572301,1274.4853622595929,14.740702263349494,41.52339181275636,1.696456187856447,0.40243732475639493,0.3346876125370614,59.900570052178274,15.711296409922713,6.7395503766434235,58.681509571234486,28.949477800567507,1.8370264291587244
397,"Rice milk, Rice Dream, fortified",0.11408586441806257,250.51477222160557,4.707897647684379,44.85960719914702,2.3846380475997426,0.15901731935949706,0.12526983907963618,4.504693360410246,95.35899866708814,0.3813498801956296,23.611064988511334,32.33467032110579,0.5726314641266815
2291,"Turnip, root, flesh, boiled, drained, no salt added",2.838174222037745,45.922891314701886,5.751606044344847,213.67823859754048,,0.6930765220219198,0.3811810669235319,0.9556526850280673,30.119889574203313,3.51237680424322,5.391171940359543,9.907015940351243,1.0597638269084366
146,"Cracker, wheat, Water Cracker, Arnott's",0.8362677789261463,1585.2531182390605,2.473513566362665,159.13080820401134,,0.0031395240462090412,0.4068958070885198,3.4564470729240115,27.48216990905385,0.001591810097647972,85.3551303929348,26.321539395257354,8.461278287523955
549,"Flour, wheat, wholemeal",2.8658359490064673,1293.2690872272053,13.110091749123471,346.11529764417094,,0.5216539600937196,0.6969980418910708,2.897346498612966,64.55348975951026,3.414342932156993,65.25644582512668,18.70968493320165,4.5689371997394
540, chickpea,0.998073970291411,1395.0910774777878,2.1370580853847283,799.224724049456,,0.5109648019263574,0.3010159291438493,3.810700387129908,97.49614919745034,0.992873975793026,53.902607114624296,445.01377186469495,7.728547129347398
964,"Potato & gravy, Kentucky Fried Chicken",1.2924277147612953,343.49406300086366,9.767689676910331,226.6966285258876,,0.8643404521260456,0.11581751220815126,15.56994652335548,13.666015927883159,2.590734327608616,13.609543722746011,0.9495640940426036,1.5534692129350063
746,"Ice cream, vanilla, low fat",0.7998730565961387,578.1914116869084,16.39676525678818,242.10982764795617,,0.2722190901564231,0.7051218310809546,28.88475076604512,60.923318541085976,3.3392426057832982,10.79235787671524,57.168046036675825,1.5089531033456902
2214,"Puwha, leaves & upper stem, boiled, drained",2.6561374880311734,74.58479690222515,6.15629465881107,174.6165196994136,,0.8012770099325602,0.2818242907993015,3.001182481119123,8293.759477054142,3.078397625421654,2.1309612311856454,24.565270146821078,0.373582982992926
2297,"Yams, New Zealand, red, unpeeled, baked without fat",2.831500262875101,527.8547993558502,2.2202025518979536,515.5138801815702,0.7967684671785719,0.7897715489840007,0.10914505063336702,2.4049459519773615,700.9043122025267,0.06297915365920388,0.20903232963552654,32.04404625573768,2.085147975187341
429,"Soft drink, tonic water",2.122310650187074,104.10439745535064,2.425962258992453,1.1575270611170416,1.840934116297379,0.06604919397642285,0.27256461086640554,0.4132655701387389,62.2631869965335,1.7066538837324727,17.696521045445117,46.7730588230251,1.6250967182051808
99,"Bread, mixed grain, sliced",0.28810706499458294,842.4963688342278,14.536132537209092,203.98786931848048,1.1875987309996874,0.08609853686706803,0.3291476785648748,7.8833146370103275,8.836652808897687,0.49692887832021915,48.446228435165985,52.071678777287005,1.6715743086294963
2075," boiled, no salt added",1.9923620155910422,653.0491285858482,12.909415279745735,294.55472188418986,,0.4974553588812372,0.08278094621522218,6.682773303601691,84.73993552510132,5.150096860953188,29.527454702618318,3.821280731510697,1.1072277404965722
391,"Rice milk, Rice Dream",2.5215445210485767,62.599831893665666,0.9438804785397297,23.433463123740783,0.08305472797755831,0.8150474106240484,0.22694115341356919,1.8479333161081746,116.13659927931548,2.3319476411645375,12.807093324455707,5.70313592246654,1.7312596090549204
431,"Soy drink, soy milk, Sanitarium",1.805315391488094,97.2911085357308,0.8749199144189763,162.6670807741367,,0.12142415066991741,0.7551992195630529,2.986663459030066,76.4228300090453,0.4180546913592929,4.103499778312099,170.70571179113347,0.013937168592650817
797,"Yoghurt, Meadow Fresh, assorted fruits, fortified",0.43428619749697506,84.03879701604737,5.233472289183476,178.9919420696969,2.1261010773594307,0.5238455715805614,0.3099691280250023,7.7811905026410475,205.39709326227074,3.994988946694879,8.866911334869354,23.974279172241502,0.09099772623152769
1526,"Ham, sliced",0.2114094520572854,466.7228300433078,0.4638036666168013,216.22396121565458,6.482565251549502,0.015650722692872487,0.46422214733563105,14.347275709276026,221.32399575688507,3.5102601790309786,1.7384826911453481,7.890348755138597,1.6283401415369987
1635,"Nut, cashew, no salt added",0.1472717847153704,2688.6703682013404,58.79295096867543,605.3191018461295,12.853866141997777,0.9356317764388208,0.539357215928752,0.38402155502314894,121.99698976402173,9.680469671098953,37.467393995352246,67.83579114517202,4.577913659228942
2180,"Potato, flesh, boiled, no salt added",0.28803059020017074,355.21927446898513,0.25654967261710093,478.59671446543246,0.7549527746396946,0.3193976097314216,0.05129287959259058,7.494659554024156,115.1371769064632,0.780067869895785,25.269138200497224,7.226680285164096,1.1833294144147228
718,"Cream, whipping, ultra-high-temperature processed",1.066292488198256,1443.0263023436062,41.634282827099966,52.53949100719636,,0.03226473038635039,0.17482816907016674,1.7050789565139008,263.697588579696,31.60101799026254,9.323710600166972,7.518691350057371,5.184531506116741
1153,"Apricot, flesh & skin, stewed",2.6095584001952,98.66235872867772,0.8416903505851465,212.26856794551853,,0.032473758578651056,0.8669190311590708,1.4147432581292865,159.96846779844623,6.1966204753955525,13.327473881441826,19.016550707224084,2.3164193344829647
311,"Coffee beverage, long black, double shot, cafe variety",0.9549976906608619,72.1459673285507,4.0530108143343915,138.79881509497173,5.825378445104059,0.15971127813146999,0.6099925342181207,0.7454679575336198,27.836599045401424,0.02768802369535557,4.466525597445866,31.917034667151345,0.7709642958636744
156," white, toasted",0.8068527202116751,799.3051744747971,1.8637439974795318,105.86708237176825,4.150743317581984,0.03198229145619262,0.17758086505351448,8.28113421107805,57.66464231848643,0.5872401047028563,40.45918586035663,18.853851908435097,1.7388308501333969
1934,Fruit gum,0.3499262624650249,1197.8015074149632,13.154698115277226,34.255284044488796,1.8794826778914906,0.46587296026169955,0.10454467417638935,58.506132480532,21.777831587059907,2.339076122757171,55.11927650610967,23.682605048337926,1.967717060137
1708,"Tart, jam",0.1479469873194993,1567.972142363133,19.669507853848557,118.07600297595613,2.5539269554227664,0.14984388284838307,1.0471515559174291,43.50404602368751,112.1438806630994,4.6591987389560385,52.47753908372344,2.2278760896557657,4.574642298680175
1175,Boysenberry,1.5287446565177742,291.2706791165673,5.348986875079352,171.2721247714352,1.5313698064280128,0.10656937342098911,0.5090525991684238,11.978054173401645,2.170465900282032,2.6006284699530213,3.854582384594494,5.233572802024881,0.9324591795437716
1468,"Pork, leg shank, lean & fat, roasted",2.8165348991950028,1014.6883845690961,17.56528895339603,441.1983226582881,,1.0023349154013546,0.05765254902390501,6.45482680688385,94.67544813540754,9.18495896607756,2.6695538497426434,13.470243458932556,11.942892690976041
2129,"Kumara, flesh, boiled, drained, no salt added",1.827853436674689,283.9343381904986,6.542546734806098,402.5094013091625,,0.45256324889321464,0.3169824648553854,3.8451804705865493,31.123159617258622,1.2821352428610493,14.773606645738482,13.208584405810782,2.2112488331120748
199, low alcohol,2.6793663394816414,139.60147541834084,9.803206942753574,37.791061481085194,0.5417309173610388,0.7823529746987067,0.3728127796114181,5.2795471244546315,40.86742672779374,1.3919124094448454,1.4800570454717539,24.409035818556262,3.7553392725109034
1167,"Blackcurrant, puree, frozen",1.0663626930096541,89.86858547478471,3.5918548950301026,235.42637746299994,0.06336044851835382,0.16994972248839774,0.6347010351477288,8.926155901205922,45.02632889733137,0.8867166620003577,7.828469808007713,59.10066810409919,5.241206274221115
1804, raw,1.213426846986414,346.88969983720347,17.33972027854088,210.88541607847105,,0.12241384050401743,0.09145324819443718,3.1502853692635107,110.3013269928441,1.9925035491570333,0.18245010423693708,73.97331437657893,5.617177239843025
829,"Egg, chicken, milk added, scrambled",1.1449817309183579,850.7648671697171,23.55723098648383,197.11512528366387,,0.6989580829840347,1.3081126474022073,4.1245163758916465,84.64638720958031,9.813713239085123,2.6057189399119314,70.50591461614407,2.8086079017390193
1849,"Pretzels, wheat flour, salted, baked",2.9989594066714083,1417.388611111902,8.647788965068898,148.30083002391953,,0.01619954573390281,1.2060065362213739,3.231453972937917,15.212600305306427,0.9808442837834371,63.17681054994167,116.13443527308542,8.66677742268435
205,"Beer, low-strength (2.5% alcohol by volume)",2.703281798999235,23.097763360939297,0.2589516449839663,92.59762767006613,2.766145627934001,0.12566695630593583,0.5969925676693736,0.5782427825238801,81.16843371287027,0.7618015810691835,1.4232911824665893,7.3841654733058055,2.337878098327526
701,"Cheese, powder",0.5936877147880806,2048.769526298092,22.201103675010096,106.13018869112656,,0.15558286140219074,0.4660349322017263,2.720041948052426,288.62451811878356,12.283273912462153,12.594080708224984,48.69393969351963,12.677856257930035
1098,"Salmon, king, fillet, skin & bones removed, fresh, raw, New Zealand",22.842200689519704,1144.5715551189862,32.14532098448231,384.66084913553425,2.2108685187610617,0.20092297265311354,0.24131225019887959,3.710047542986114,13.225076661734636,0.7234957333452137,2.0432990471267503,16.30603229917804,9.892059979835686
