,description,weight,sodium na,total C18:2,total energy,total starches,potassium k,zinc zn,triglycerides,total B-carotene,iodine i,total iron,total vitamin b6,cobalamin,total protein,total vitamin b1,total aqua,total pufa,total vitamin d,vitamin a,total sugars,total dietary folate,total fiber,total saccharide,L-ascorbic acid,total phosphorus p,total cholesteryl alcohol,vitamin g,alpha-linolenic acid,total vitamin e,total selenium se,total calcium,nicotinic acid
1033,"Margarine, summer gold, canola, monounsaturated, 70% fat, Pams",100.0,324.466443291151,21.813406529118808,2646.411631929679,5.648401975385758,116.80727630720371,1.071971561031327,78.91071768896515,226.07485223767875,22.386229447690383,0.6828866403583626,1.0313612807697656,1.390212310180748,1.8355239137437265,0.390416305824329,19.819702386714667,20.016179630187484,2.2077265462346216,147.80404973775887,7.1110077419117115,24.282873235439244,1.8850326027460196,5.1437472444924675,8.272820358548364,40.00451350781293,29.207927457916085,0.26203164328618833,1.4295999918850641,18.144429123349042,24.899235306713003,0.03788046358433128,1.9947277941559343
41,"Biscuit, peanut brownie",100.0,609.457865060452,2.933930855954444,2093.0516672314443,34.81578124437543,150.8522221655188,1.059234912707613,18.81871554119692,48.30382158165337,7.946605745573436,1.317837357293705,1.0408819340958118,3.369351039091956,7.274907270203609,0.2509527963004942,1.513037760593606,3.6244430626556707,3.0462098062484704,325.00150767945746,25.203293204471226,5.972464410828007,2.5179824716444212,52.103730882330986,6.199677392206978,181.68230227167237,33.36151401362124,1.3222055867471623,,1.3000170395370265,12.94128775433125,91.87205150914068,9.146991516288223
1849,"Pretzels, wheat flour, salted, baked",100.0,1651.853968035023,,1257.96838532321,47.99318494287475,152.63003623459744,2.390958929325248,2.808118314361288,41.76046656303248,2.2799224214254368,1.1664954678332866,0.22302797981667982,3.500664079482957,1.2143360374956274,1.1298459610391431,11.903702794178376,8.863410817035257,0.8132270322155974,74.62019201107036,6.023110859996595,124.0365476804268,0.9836341602846241,69.110107497439,4.35809009612286,124.73316532439685,16.61848881843719,1.1329501638716473,,0.3442042553127249,4.896823577518574,46.3091351894621,8.497800238082384
1936,Honey,100.0,134.29099985107388,0.5492184993629361,1360.2870287839562,9.568181917992865,65.96087288973354,2.1927608731871984,1.9725794710699334,54.62308143744617,3.3273377446855172,1.7356821615195126,1.8910159056077622,2.3197753970722266,0.2357713633158024,0.6659511773238511,7.087538297028436,5.4568873362852495,2.753320464631035,38.920428829285534,83.20052388522866,38.31916679539728,3.682795651712219,84.57649333830425,0.044806953858785976,13.931560195450004,11.57959373062245,0.6737160096926383,1.5714401508331513,1.8396544395862997,1.9983353269301858,44.497588701055506,1.5669399794245849
744,"Ice cream, soft serve",100.0,74.790420857737,2.335612379811905,372.2132551301131,0.6279398625067079,189.1916580132131,0.8771258109298854,3.6153921140774044,66.00162451169915,26.198489470860284,0.34068876521949226,0.8216080082871076,2.499805671641914,2.514307033151062,0.39821329646767206,77.41462322214457,1.860426066648467,2.693672647715471,67.20282375326032,32.0236435086985,16.685834595448945,1.8427393550043707,28.613392950979822,16.335378222264396,86.6868684453714,1.8276918378395406,1.117751667666444,1.2250520643934901,0.5816379730006849,10.124027967791642,101.44463067382486,4.990115447270157
319,"Coffee, instant, decaffeinated, dry powder",100.0,222.9637686730885,0.3963138200856293,444.7709638896466,4.185920554614433,16.555452554663912,3.730921773329565,4.857597420569482,31.776112788766437,36.09415090545401,3.567717062748424,27.255741999752416,1.0609182125996193,20.638104101638355,0.6229174098134429,0.6627282422898424,1.2030729491981456,2.000141306703593,40.79002752372533,1.4397552849456443,50.36306791526311,26.849607291671443,19.49516751794689,16.343526474380997,347.8367313926764,23.058193678357377,0.7858156358026507,0.17699859843855353,4.800461518054069,1.3901566478278948,139.96894012955312,42.63112964105637
758,"Milk, cow, lite 1.5% fat, fluid",100.0,101.39790793213723,1.2615874847440305,108.10124445864068,2.9085924062109783,134.86290294761514,4.388219058347724,13.944145602064246,99.10566699080177,22.609159060488686,0.41560558828330463,0.4571762624227371,6.840248647325507,3.5523245737564864,1.2074851639608501,97.17820473462709,2.9100060638000063,1.4255136246963498,26.186985992680576,3.4783532817572462,7.382073394476453,1.7217344093824793,6.715388041564413,3.918401505611632,92.65083258562669,12.575342663742113,0.3380916602559133,0.47991476608685607,2.711909258259086,17.45606539398672,145.89512915084484,3.7642792382131685
1934,Fruit gum,100.0,228.07116929998443,0.03751917419887532,1217.3052663264648,2.167243692900785,37.36055821261459,2.306483001277234,4.631229531600688,48.657088236324505,63.2147924646133,2.9032788940950227,0.8377594594351465,4.233178290007536,2.239597016534802,0.46554724106685397,22.88851192047761,4.401536600978035,3.041781376109678,160.63691076123013,60.642892406145535,47.234265537842326,1.6076420116390069,55.64946614836105,9.15440164837864,24.555884972996637,14.139829960671205,0.27988124509582074,1.4105912787723884,0.8161760047287826,17.147193549183207,51.28932183845849,1.5253454045152455
880,"Chop suey, chicken, lean & fat, stir fried",100.0,304.2141569961509,,478.578607138509,5.913674738692415,200.95400515988175,2.574751459697633,16.28975491103667,1327.8754292442013,103.65024892285685,0.185000650394532,1.2168801959302542,0.43630561356719005,6.236804476090434,0.19404554584815772,87.0734482557364,0.17412084874677192,1.9922255416292007,79.78583531766876,3.347867136966954,69.62342484441551,1.2722079696986701,15.782623511580073,10.344235192479099,148.2483607921254,6.558334495916059,0.49122825218809135,,1.9891466665501323,4.059242124477103,14.187972062022787,4.091455024980527
1414,"Lamb, forequarter rack partially frenched, separable  lean & fat, fast-roasted",100.0,153.53144155995565,5.061742430801805,1319.5742812357198,1.653552225071498,248.81172688544132,3.585640822510861,15.171864905957591,22.27369177203371,20.07925061612266,0.5238671398105867,0.8567981647588531,2.2194516745376887,20.156940894088674,1.704752254419775,55.67461475429188,5.285561186813808,2.1652321922264366,113.65642140509809,2.378733341596549,20.960118604702238,6.392770384058715,1.3985184408469546,0.29066543613246726,292.22093218078857,78.47581197702817,1.0932222806496785,0.707294238568237,0.6146201163654552,16.412135690124668,67.12553798711401,12.69382631755938
2071,"Carrot, flesh, fresh, stir fried",100.0,120.92910684850942,6.919592521980634,360.2217559370039,1.036913516526592,277.2306117451278,1.100422906737614,14.542862977398848,5886.49853593039,53.714907508102414,2.2701332557994505,0.8841648196315285,1.0519117604245776,4.854846695155487,0.16438900257737757,69.43499849841817,0.8981725962160173,0.8772919624750684,992.7625434929589,3.8855209349693585,23.300853854152315,6.449514984467948,11.162066847355614,5.7138315276404,55.510475320303456,16.71601550121786,0.45135116844487055,0.878020398290466,1.6511179892292662,9.54685786418368,21.403381219536527,1.382788458669297
803,"Yoghurt, Yoplait, Delite, assorted fruits, low fat",100.0,239.2007613538997,1.6893060576528018,278.0685528559035,3.3167958969864624,209.56869118290481,1.0016105662325159,2.6466043336448015,9.533902748075949,1.4522439020187465,0.384306927804841,2.9466004686107907,5.5061617679494494,1.8361788100068388,0.7641499402708225,85.40891402720324,1.9586368789903241,0.32682889081038263,32.626404512562,15.627349511569278,35.24933557570816,3.2571496474832657,4.534249288555714,9.16696946024917,122.07946187186654,18.07960830078701,0.8203823533808041,0.9179268692887549,1.1637528051188466,23.586067816681094,122.35590237441006,0.9618844816113258
1715,"Dressing, coleslaw, Lite, Eta",100.0,1078.9474550278426,,332.39355856004477,12.267515225582423,23.61386182167316,1.1391066034250288,5.1255806681747975,13.132040488802856,23.888446992265184,0.6747834594901225,0.646620874999224,0.008063268931273349,1.9340539697709238,0.2549070105337741,71.37582156173875,0.331999811251956,0.028955988732494303,5.954944049224881,10.9616647490829,6.350539229910509,1.2414236383168415,25.248051691590074,10.048679864041022,4.386080733037954,42.057580928069015,0.24153401874567107,,3.7604709679045483,8.305793082264787,2.355424377904833,1.2381202346339655
930,"Fries, potato, straight cut, Independent Shops",100.0,94.66696247372826,1.5198120443778877,870.4581055521322,25.79713987888201,647.7310129181219,0.10756734628808329,4.249246511125157,67.00536784927093,1.0637583095609262,0.18443016468768303,0.008671103755060972,5.9631970647693935,1.9032878728451905,0.2484361141102372,58.217557340949384,0.03242944285315841,1.5705332300715797,70.97252266906607,6.231181597035073,6.129986712112014,2.2137667404556867,27.503696724876804,8.928649098109235,145.6424865127843,22.366881450658614,0.5964267806896117,,2.6024493860542894,1.4039767110590138,16.271775773261087,3.095971242468935
956,"Pizza, frozen, meat lovers, premium, baked",100.0,908.8991356704895,0.39853469009514186,877.7545585220136,25.594725587161946,188.98328294107066,2.0711080819012277,6.4864898943133165,56.579521879958804,15.545737088470215,1.1445716678367863,0.8112466835925156,4.360333669022227,14.246926366153797,1.1496142372643743,50.996644613321514,4.018546660315639,3.5132762852274633,24.841925371825404,4.586455074814464,38.64183925607249,4.273788323847517,22.72067943207759,5.515003436821146,261.28598180335047,18.036613479405844,0.663116450903311,0.08641973610407247,1.0748242991447712,8.515727110109355,165.7441741175968,3.327879128119648
1893,"Soup, seafood chowder, heated",100.0,266.3748399553533,4.020704315535496,100.04040106406222,3.387839888192812,80.31061797477386,0.07336909864025398,3.54379863630732,115.90567995288339,68.4981051933308,1.663830478663037,2.1982903066761987,5.649231345919899,4.810821761386061,1.6997114965648956,83.83007384598376,4.0416710998756,0.8603857957760699,5.939717489061216,0.7480580271285192,12.109813471540022,2.11460505811132,6.058909949679634,3.5515178530553517,85.52898256739701,0.8466726463160459,0.5504807005863113,0.10944232512292577,1.2435615163910025,6.6142305707190765,54.73112085732295,3.563840288607751
809,"Yoghurt, plain, low fat, unsweetened",100.0,193.4138411055592,5.408955311380952,286.16636078885904,3.1878971965802805,176.18158081403755,2.20603474476399,0.47736243216091934,37.862821418969666,17.26145906020602,1.7529580318189255,0.3980969386375317,0.12816453493887583,2.1960904270919217,0.5829751918306855,91.67049741767934,1.3091175211515826,0.4685573937473172,38.23578941047847,9.173206248195331,14.392209173010318,0.914472816172057,3.159541039692493,7.350052922853198,139.72190604433473,41.35158073742194,0.19541380572040234,,1.028266046900437,21.902425153034184,168.17446488615064,0.6212240271073467
1799,"Prawn, king, flesh, raw",100.0,393.1655069858703,1.5328083502014909,374.95457475292295,8.951111291448008,237.4250353065575,1.7905364700579822,10.0190511074886,29.862143761104555,63.54867176257937,2.2063165229892254,0.3222602276030008,4.884892255164798,24.61328852787097,1.033850044794221,63.78094323974754,2.513635678831701,2.0589480887816767,34.65021905588276,5.741378875724401,14.624116035972865,5.157325635300221,2.538907651076249,11.056628503560697,156.21975654831243,147.51099566673676,0.27869685483271994,0.8528777333291538,4.3971133491562915,83.05695997290947,88.16683602433287,1.256209109682886
2062,"Carrot, flesh, fresh, boiled, drained, no salt added",100.0,51.50971907541462,2.4693191515593114,206.28973975547524,2.8987708816677076,176.86070800337953,0.6364237645539881,13.029335886506509,5153.041607640857,26.38515747309941,0.15367252795924227,0.2600873881302126,5.0187918508545115,0.1516833343791718,1.5594418428912553,81.20211050471718,2.6036582832025825,0.08253265280955492,658.0135102748654,5.3080034766403426,7.256699884245087,1.4233383446159102,6.879637805937782,12.839160710944926,1.731158901991563,3.967201269323982,0.21844213597856227,0.6318692664032198,1.3762300446842255,5.443763022676967,15.06352945601131,1.9050046435922299
549,"Flour, wheat, wholemeal",100.0,52.40029049563275,,1280.539910803006,62.554115046719055,320.7737884896759,1.2975433351424814,6.3154954235928695,46.85041103431858,10.048509990045961,3.754137415178894,0.6621954139537879,4.002016649968229,3.7729272372478064,0.4941323173657448,19.82499891614438,0.39183677747010215,2.2246743751395344,130.20237506797298,7.0105331998939135,0.8208701702076056,11.381818680775938,74.4980912453007,1.9574472705145975,345.24126974370307,1.6855019904026929,0.05530749755038496,,2.64020112174502,37.05431543145326,55.7891109190954,2.9819189091797385
2232,"Silverbeet, leaves & stems, fresh, steamed",100.0,44.51573738921161,5.26069221052491,1.7885891649439003,12.942961253342506,493.5539068621673,1.7876103039325335,5.148063627733857,1634.7910809911275,11.72998593332118,1.8223968615648278,0.9516274238354977,2.8319643223741573,4.498589179795998,0.9032233277313302,102.74463159927711,5.19905158880289,3.0013114604986657,209.9487053476251,6.960106437399553,66.8384804659355,3.8588759461059454,1.854020551675141,15.681568225078927,52.02412503417666,39.54941284442236,0.5148434422224968,1.479455081863126,0.185548918846127,19.767936974406624,40.31024359048958,0.8866570174075511
1484,"Pork, shoulder, separable lean, roasted",100.0,61.87673139312821,,1114.3554988442777,11.007058636764336,322.7811441279222,2.9746871502340144,16.35779027355725,85.14527049462646,20.110504087939965,3.513403341670836,0.1822480387561658,3.281634628054009,23.378010811142737,1.8255365759800486,62.74287946990115,2.1948992973927663,4.677495695604875,53.31269201511095,1.9568416940370859,4.611724314732558,1.6899845712324744,1.7953660735978179,1.9368913669857013,217.1158422506727,126.90819282549064,1.419819354561038,,0.14027423110871606,8.234271835691198,18.753352475908354,11.099315406778102
1731,"Hummus, original, 6.5% fat",100.0,264.7164778913693,3.27493554515645,442.60391355613376,15.379623091544783,312.3797624637401,1.4741283531284797,11.969131627788716,7.071197736779649,21.741433841076468,2.3657645270473266,0.37218200425843,0.09258116145449649,5.777141817208936,0.18110968823386342,81.90783259919746,3.7209336091663165,1.8592462003996209,128.030217597937,6.441243651135022,41.68010211287072,8.440385040893785,12.247414790177658,6.5239196460426685,133.26662914201353,2.4148069893247883,1.4170352253173217,,0.10125291647656387,0.9970279200495948,33.09040403699817,9.741154664039017
1604,"Spread, yeast extract, Vegemite, Kraft, fortified",100.0,2949.7319533697746,2.1544033932089492,426.2390705099947,2.4573984853441107,2234.5024254155446,6.662640746037736,2.7238377269758063,71.23193798410844,3.9970425184220426,7.293988034813858,8.552923763784694,0.9488847512949623,24.886725564600464,18.5561660552532,40.98117711687217,0.35319071357175846,3.854721902035929,129.67779043115027,2.8406086052291926,3285.2308044753754,10.880447766680131,15.58641083569366,11.889473594881263,782.2035799514248,15.300690773541309,12.609994899135394,0.2753699186454665,0.08707787889698662,1.7518414145222714,31.77146034152618,86.11408883252683
2206,"Pumpkin, Whangaparaoa crown, flesh, fresh, steamed, Whangaparaoa crown",100.0,176.22338786459343,5.306861426580604,201.0485693144728,4.001487589452788,440.48596613605116,2.175414328339575,4.8474258022422045,1278.4915812478616,9.398856843206678,1.1245966251233872,0.609004529834969,5.233911876029294,1.4689049622421537,0.27236487254225733,83.46146264944866,4.539334722660603,0.37590092911235595,404.4820981925733,4.370286153159741,23.255816189559145,5.621519504697134,7.492745081387612,17.604472295217057,7.278851376137876,15.494087047473824,0.07332144304287566,0.349059056833584,0.5115986193472021,4.593127451555822,29.647715247441468,1.2654668847088368
1764,"Cockle, boiled",100.0,324.25009444792306,,254.00610976479402,9.770433681680268,249.43010009246927,1.6616864696027926,4.944569124260357,6.225810484673212,191.96878001449647,9.399976596361057,1.2096872515255583,41.34095238980978,13.37770702660685,0.6914216219599039,86.11298812653465,4.655770170501776,2.5686439432972357,54.79484649302136,5.417484195299862,90.78838073654573,1.854182865278973,3.132083747987647,8.378946617175254,94.86305445325775,47.62569490349834,0.022972915639033198,,1.0041783512005205,18.35360081009752,53.35806272072978,0.2799751856353292
1689,"Lemon curd, cooked",100.0,165.99021973388028,4.417654344863891,1208.0485178527294,1.2127814314802825,123.71097210815216,1.9208006446483739,13.341875083970798,120.56308581423323,4.561636733699675,3.412973976923594,1.3436289866874895,3.974095075247957,2.1112520498886376,1.22611549808487,62.61641610780277,4.502149938634203,2.975256043364815,276.3430659391398,21.853745516957176,20.543485481016184,2.5099869587966785,29.330431197813184,23.22038199526002,76.76425681870505,116.54967317093167,0.7868646043134929,0.6275104191806117,3.2321254283316416,12.760223888726546,29.469652772389992,3.494526548433578
1951,"Lollies, Minties, Pascall",100.0,242.22937360303968,1.949416739907842,1403.2715222214429,21.11447712181267,59.583634869937406,0.40787999202851216,2.5264368563875443,78.57295907868128,10.20835351455331,1.0617564980355174,0.43585665814531743,0.819629350855221,2.3975603804943644,0.13927113901794685,4.123764158495075,1.1121256478713784,1.326206459429553,97.3344190011101,46.69533615563405,21.74294856686152,1.0301151662993249,80.74911476781797,12.144649861848029,30.120714906353687,5.997368180612331,0.005417299289059768,1.1892528772227688,1.8195432524124269,6.026511618495649,18.362059162061364,3.7703019410086593
1737,"Sauce, chilli, sweet, commercial",100.0,1008.1484967124699,4.368910890548806,880.7312680081675,12.19575428247532,88.49294352220049,0.3794516064852774,3.531634972334263,300.48127008864844,49.043727584009666,0.9330658912137466,1.5630873926270064,1.1459392006597808,4.831466845131339,0.36671574735833956,59.62102928482882,1.2218699840163785,1.3413126358018597,18.24266128594013,43.926617584199995,11.542757002078341,1.3579169157378954,38.56994312820755,0.20758450712868717,2.450985857505721,20.04943376710806,0.7455221276707742,0.5134082667488522,1.7102017497652977,8.736338856098158,17.713100766626127,4.8770196517077355
768,"Milk, cow, standard, fluid, ultra-high-temperature processed",100.0,108.7526567552535,,253.3082553578134,14.953115612995335,102.03235147282176,0.7136683303967897,4.958126773933767,11.219492247440622,29.01885135523245,1.413058961716287,0.28912835282653304,2.3530677019929493,0.10004262696571731,0.415431127189544,91.9037068336996,2.297100343500391,0.5229766936870437,40.878291764356405,7.804342889257173,6.6885011048817615,2.8074052387116235,0.7104123176352339,10.740167008344349,67.07184598963053,24.499371989563475,0.2284217381833512,,3.7521111026651113,0.892732334262595,71.94025208414087,1.9940475916092895
2204,"Pumpkin, Kumi Kumi, flesh and skin, fresh, boiled, drained, no salt added",100.0,29.116467287426875,1.9275745386474366,136.63019530240388,5.841023861127236,245.26825872753807,2.61437002491388,14.910110411440002,80.75179657644219,4.041729902443065,0.595843880681108,1.5446006624112136,3.1696463495822953,2.716278542425629,0.12592610902296095,88.99857288088643,3.014005188819961,1.0743954882274682,74.00746401947322,8.469495043107548,74.74566081267585,1.4033645110467758,9.564271150804913,14.154791930057684,1.3225838639270577,48.69917956357121,0.9586047781100672,0.7743546360378506,0.8970435995454401,8.771747112165087,0.21326899049198822,3.2551850845288146
96,"Bread, mixed grain, heavy, sliced, prepacked",100.0,339.8409346445741,1.6990376036021528,856.784486644962,37.42095467564665,182.34252994343194,2.5174065989835372,5.142694654351077,49.7399669215641,70.56333843096657,2.2690526502495274,0.3711437948547702,0.9010455953338696,1.0629469659720634,0.3908076153997981,29.241879279297798,0.6970596225317163,0.32409346335044653,114.14090482791356,4.579648065394031,5.699626194966138,8.645302005572612,43.61725798564542,7.7133248450721625,161.24276029579906,6.322950312608319,1.596620829423678,0.24796151691234494,1.9520777819536996,17.507849363800883,8.772567468548957,2.7994590906778978
1713,"Dip, sour cream, lite, assorted flavours, 7% fat",100.0,357.3022880046392,,540.3753624856377,3.208159726525338,322.563699129327,1.518510295563935,14.958357355880118,34.367260607329534,24.563626233585047,0.6079068167679367,1.4065916951127295,0.6733556398485467,8.974342433247624,0.24683148656618728,47.178167610911274,1.4853105992857465,0.21669894979596893,81.2101223392397,9.248233738827489,4.972947388792543,1.5695379898355928,3.1839486907237378,6.24009832100136,114.78064765245077,31.529646934745728,0.6646923670684595,,0.7428112056252411,15.867212426502114,72.93705788488218,1.1685612114606039
31,"Biscuit, White & Dark Chocolate, Farmbake, Arnott's",100.0,73.91839780537552,4.781778233120102,2099.018987195511,23.952299043895945,183.93477652526514,1.5233470536066025,26.354520082837432,56.18017964876709,13.539971219774216,16.60415565922891,0.14028377287202431,1.1340423076823662,2.373975229904687,0.43094593978223805,7.321225813411633,0.014737703111897593,3.6407117976912997,116.18294109173645,40.0135085432645,44.38884062711905,6.008493412186356,79.84936697813465,4.674741609388526,116.35091254511683,8.730829529959436,0.7556752399174566,1.052037870519667,5.50268591876345,0.43370995874663887,23.672480500665223,2.574929050087345
1672,"Seed, pumpkin & squash, kernel, dried",100.0,68.78983397943531,,2227.2313129492736,4.6059472047904935,831.0287548856418,7.442820462165548,53.6456033768298,140.73252872148805,39.69048465218125,16.118659179540508,0.7530231857650859,1.8029436213173144,27.812930943829368,1.6560571231810366,13.47770000189627,25.1665382192755,4.466037550550887,88.00175841657776,3.4340216817030274,115.56161191609445,11.404563658779045,12.560484465709205,1.4130198361818036,1191.4509981149292,17.153420619704438,0.3148761482160443,,2.966431921067228,6.409641366590231,61.435334934997364,5.814839520658176
321,"Coffee, instant, dry powder",100.0,209.3084216543581,1.959210275832222,414.27361658825424,6.390349273660188,3566.873548154386,2.614316087272732,12.236069763564382,62.9200604510877,23.967005591311292,4.918878295987756,24.89195506729893,2.21984709291047,24.834816899614523,0.20632598973962804,3.7503539251237354,2.721772374918441,0.5488494601752208,109.23119645405079,6.932772235943787,24.84343015249218,28.840234747381643,5.00936287148897,6.150839483090545,351.33214897597117,37.415456859229145,0.764609469942716,0.2370182375357795,0.17981214435893944,1.0015636184191312,147.52134658079467,44.15633528235266
1367,"Beef, mince, premium, simmered",100.0,269.51561014947237,6.31242878525792,661.95278257834,2.6046212239425586,87.52930669596563,2.9027772326639925,1.7595723695310133,193.4122355107623,48.1725612499135,2.6658643455132616,2.5189851408461323,3.6117357209286416,19.664934229785683,0.8625228497820078,94.5348895476979,2.1162444691981794,1.2102557574252866,71.38020596052495,5.329369890324369,55.72753573540367,0.9598136261908718,2.165155425752966,24.765189425726334,108.76051472480063,92.54689882954352,0.555231149250158,1.4103931650032764,0.507808670993202,10.118518966975751,17.70013888355701,6.197138671384645
557,"Noodle, instant, boiled, drained",100.0,36.20395069865825,3.8976184824852225,721.3811665690387,26.260455126576588,19.931190297652183,0.7170810470178353,6.748479756858258,36.73703635657342,6.519562842622663,0.4439429897255142,1.244796630517189,9.353176950415564,2.5966847185236324,0.7255096643012148,55.98581174618125,7.999382072278896,2.198718584534809,100.79392260986221,1.6572628490767536,10.498439109887231,0.1868207835420268,40.88165934740603,8.477853403983524,57.37911478741662,10.06648113921036,0.050608896120046654,,0.7618690948374247,5.50413251622769,13.628091284574545,1.6767640809722217
593,"Pasta, wheat flour with egg, boiled, drained",100.0,34.417006737221925,,680.459775630557,24.050796064601553,67.76465939806839,0.9999464203229491,7.133926274459706,75.83678059177386,45.218646701269726,0.10550762825024207,0.8295669731676172,4.717617091003899,12.277982889907683,0.18263332010127611,51.371986154807715,0.6078903134684033,0.6161738821364834,30.746498807303155,3.1228475865403125,14.386834871416514,2.3992918378072283,34.284421697236326,5.882203726510067,39.00549018419985,14.752332962497238,0.23520786245647643,,2.195612246051847,4.863802440633757,37.31175587001756,4.506621238255215
1783,"Mussel, green, meat, smoked, flavoured, ready to eat, Garlic, Aqua Fresh",100.0,1115.0072814248347,1.6447231456854978,945.1888624064306,1.149921801258284,143.35484587011646,2.2364496347553846,19.28433675007777,149.18836390408984,73.6983505021343,4.450260863959227,0.47456894794641774,0.075004577532928,15.198849907773669,0.7265736185478308,65.40847626783972,3.236076554831924,1.8646612485623493,186.53371148617336,3.7676191032439728,165.53153924566593,3.4576001440417268,21.600429665515072,3.3657748549735493,248.0568824144581,57.15641984363907,0.41186612375296694,0.9292656294706274,3.464775741215063,64.50662546372631,79.06731129844269,9.81294926222956
313,"Coffee beverage, mochaccino, double shot & milk standard 3.3% fat, 300 mL, cafe variety",100.0,285.4146525231525,1.9565741931309888,360.165911003005,0.32863244428730265,204.84735248134967,0.9688968928791156,12.885069656053226,51.2878007873323,45.261728789462566,3.006606727973553,0.96447251453192,2.4913953340625534,7.971151622828713,0.6135429754253187,89.36034166729688,0.10512618564256407,2.1974137670341523,95.94768571188119,0.7573321405183528,3.9648403370824674,2.142328190396089,11.960495866714979,5.944187610583237,71.48331128224179,18.667102101195788,0.8296252061909102,1.5369611837765453,3.001608620556826,13.505783034431284,83.4480482260632,3.959457245673007
405,"Soft drink, assorted tea flavours, artificially-sweetened",100.0,219.55115409896507,3.4768828661178115,23.11568534624209,6.9327470996672265,35.38645506223837,2.7869695224130604,7.099854614083381,8.019116209781705,32.433922992287336,2.4991395191958103,0.9236567246416008,0.007796268104946312,2.5541806695593654,0.17085577454350137,103.67095200670688,3.608300677450038,0.7281242676754788,149.75481439193152,2.6312258605217482,16.818493626556815,0.8494499993427879,1.262333198268485,1.8182635045518931,9.506342856814841,3.298250185907352,0.2846833894090405,0.6715660837164834,0.45748660730917723,6.857984796066523,14.87613607845509,1.7041230707068356
305,"Coffee beverage, latte, double shot & milk standard 3.3% fat, 300 mL, cafe variety",100.0,123.19817196273954,2.975242331956696,80.62439085649541,1.256806802841534,246.97987405963605,0.2094419487071113,15.363244899812328,12.784331983606743,18.458756140097563,0.6406874294631647,2.1362802289899876,0.7576656509678803,4.875151402978959,0.09700580593167747,86.19566559291046,0.7978008626766492,1.925588864827676,195.40707342079253,0.8747351920655464,22.766525038465403,0.47556943323675055,4.313181376510551,1.1540690185067783,57.783167435359644,25.701454852651352,0.05469235226074173,0.0023062281555455075,0.27353908753849987,26.233055791315508,72.11546223373495,3.2461612130578095
2018,"Beetroot, peeled, fresh, raw",100.0,153.16367621422353,3.2571324362591154,189.49943392755716,6.657833284211371,407.19984332215824,0.8004690798777581,5.487386504653393,67.86646777391209,4.695415485772505,2.675531340629228,1.0233804510801832,2.017975577187346,0.6725786818603643,0.4478809192083989,100.50282270132385,2.81980745919768,0.20697655544374752,244.76549289726864,4.620766703058969,63.07584867551538,2.9265074439839305,3.9108556121908595,14.917576272260902,24.867311267680144,22.44412035633593,0.33887618486502813,0.08850731068913377,2.078052402328689,12.817015659734846,16.13490379877409,6.548267160142091
2190,"Potato, fries tempura, frozen, baked, Crunchy Steak Cut Fries, Wattie's",100.0,111.48247875610355,5.120501106178352,755.0657378135221,22.79636721399533,225.1174996695625,1.445356837151809,5.144195722434004,32.92463050474973,62.11565182615006,4.00007444971372,0.8483936235171978,5.087467073850131,0.2731325948047485,1.4620269934213779,79.1857816778809,1.8456538058458205,0.6300440220668403,128.90635533936285,12.341159585899575,7.805052967174618,3.8111851264346486,23.893282575818084,0.23056259360753617,91.94901976359573,2.081081440229381,1.2859746994828556,0.518508385529647,0.2918651683562318,26.864415648590874,37.00081075097244,3.3753708362606476
1456,"Ox, offal, heart, simmered",100.0,255.24506697328746,0.7816003982155564,760.823259455674,0.7078651762031294,201.78578743551435,5.012562477912557,6.040674538695871,8.242550964411961,31.58354089917653,4.074037581379013,0.598183679531027,4.683097980924829,31.10238244712052,0.18313653587370637,78.3734236603517,6.6118937122877615,0.27355476387653943,144.18212834454812,7.5172419058739965,2.3548423244617656,0.004963282996688415,10.571869954510408,5.120617506958547,276.9149790368721,201.80898314395,0.6772054360342246,0.008200340874727208,4.621684582657078,5.449556363691531,6.749657114724641,13.525810152054337
2026,"Broccoflower, frozen, raw",100.0,127.92451991097967,4.632191580148961,90.45089708422532,1.1652698894064526,291.1334929425309,1.1426160315162974,4.232398488150049,130.0009851360162,66.28601310269833,0.7983296180677871,0.8484061977654509,2.821350653078135,11.36396711578776,0.4551425646903254,103.4592003026213,3.1684069270457353,1.1882175486845676,37.21707548805988,4.809761382192516,213.42318100623646,2.4657435659505773,9.463289421929954,2.1660518036484446,39.53737616078459,26.816775115158432,1.439967490101092,0.6573626219891365,0.14044699132593322,13.821521503818625,21.068136436912337,4.681873397860793
403,"Soft drink, assorted fruit flavours, reduced sugar",100.0,94.04053132536225,2.885274188936691,229.41064885375576,0.13595573647768608,67.2546472700574,0.34570342799931464,8.224373458791252,44.33517579218275,9.032899682224494,2.766357426249784,0.490607696160553,3.0203783655129817,9.594695427640168,0.3396597216784157,92.13291385933276,0.9588581813031761,1.2543779304978602,5.402716604280715,10.963973061272963,28.684818430100083,4.17145276432383,1.4137707077420023,9.886231379312122,28.43148884486854,0.12190699890893894,1.0887947107274116,0.007558635464859159,0.4615891651484088,33.069855009670604,18.177576243823818,2.5484278076275135
